ID,ID_comu,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,prov_residencia_persona_en_situacion_violencia,pais_nacimiento_persona_en_situacion_de_violencia,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
250281,2022008146,Mujer,24,4,ARG,Ex pareja,Varon
250282,2022008147,Mujer,42,6,PER,Ex pareja,Varon
250283,2022008148,Mujer,36,17,,Ex pareja,
250284,2022008149,Mujer,40,24,ARG,Ex pareja,Varon
250285,2022008150,Mujer,55,1,ARG,Pareja,
250286,2022008151,Mujer,31,1,BOL,Ex pareja,Varon
250287,2022008152,Mujer,57,5,ARG,,
250288,2022008153,Mujer,21,24,ARG,,
250289,2022008154,Mujer,23,24,ARG,Ex pareja,Varon
250290,2022008155,Mujer,,21,ARG,Pareja,Varon
250291,2022008156,Mujer,32,4,,Ex pareja,Varon
250292,2022008157,Mujer,30,13,ARG,Otro,Varon
250293,2022008158,Mujer,25,1,ARG,Ex pareja,Varon
250294,2022008159,Mujer,,1,,Otro familiar,
250295,2022008160,Mujer,34,1,,Ex pareja,Varon
250296,2022008161,Mujer,30,1,PRY,Pareja,Varon
250297,2022008162,Mujer,40,1,ARG,Pareja,Varon
250298,2022008163,Mujer,,1,,Pareja,
250299,2022008164,Mujer,26,24,,Ex pareja,Varon
250300,2022008165,Mujer,27,2,,Ex pareja,Varon
250301,2022008166,Mujer,31,1,PRY,Ex pareja,
250302,2022008167,Mujer,19,21,,Ex pareja,Varon
250303,2022008168,Mujer,23,1,,Ex pareja,Varon
250304,2022008169,Mujer,27,24,ARG,Pareja,Varon
250305,2022008170,Mujer,62,1,ARG,Ex pareja,Varon
250306,2022008171,Mujer,26,1,ARG,Ex pareja,Varon
250307,2022008172,Mujer,30,10,ARG,Ex pareja,Varon
250308,2022008173,Mujer,43,21,ARG,Ex pareja,Varon
250309,2022008174,Mujer,,21,ARG,Ex pareja,Varon
250310,2022008175,Mujer,32,1,ARG,Ex pareja,Varon
250311,2022008176,Mujer,,1,ARG,Ex pareja,Varon
250312,2022008177,Mujer,44,1,ARG,Ex pareja,Varon
250313,2022008178,Mujer,44,1,ARG,Ex pareja,Varon
250314,2022008179,Mujer,,1,ARG,Ex pareja,Varon
250315,2022008180,Mujer,42,1,PRY,Pareja,Varon
250316,2022008181,Mujer,,1,ARG,Ex pareja,Varon
250317,2022008182,Mujer,44,1,ARG,Pareja,Varon
250318,2022008183,Mujer,38,1,ARG,Ex pareja,Varon
250319,2022008184,Mujer,59,1,ARG,Pareja,Varon
250320,2022008185,Mujer,24,1,,Otro familiar,Varon
250321,2022008186,Mujer,23,1,,Ex pareja,Varon
250322,2022008187,Mujer,32,1,ARG,Otro,Varon
250323,2022008188,Mujer,28,1,,Ex pareja,Varon
250324,2022008189,Mujer,40,1,ARG,Ex pareja,Varon
250325,2022008190,Mujer,37,1,BOL,Madre o tutor,Mujer
250326,2022008191,Mujer,32,1,ARG,Ex pareja,Varon
250327,2022008192,Mujer,28,1,ARG,Ex pareja,Varon
250328,2022008193,Mujer,43,1,,Ex pareja,Varon
250329,2022008194,Mujer,35,1,ARG,Ex pareja,Varon
250330,2022008195,Mujer,24,1,,Pareja,Varon
250331,2022008196,Mujer,29,1,ARG,Ex pareja,Varon
250332,2022008197,Mujer,57,1,PER,Pareja,Varon
250333,2022008198,Mujer,50,1,PRY,Pareja,Varon
250334,2022008199,Mujer,42,1,ARG,Ex pareja,Varon
250335,2022008200,Mujer,26,2,VEN,Ex pareja,Varon
250336,2022008201,Mujer,49,2,ARG,Pareja,Varon
250337,2022008202,Mujer,,2,PER,Ex pareja,Varon
250338,2022008203,Mujer,39,2,,Ex pareja,Varon
250339,2022008204,Varon,32,2,VEN,Pareja,Varon
250340,2022008205,Mujer,44,2,,Pareja,Varon
250341,2022008206,Mujer,15,2,ARG,Otro,Varon
250342,2022008207,Mujer,37,1,,Pareja,Varon
250343,2022008208,Mujer,44,2,ARG,Pareja,Varon
250344,2022008209,Mujer,,2,,Ex pareja,Varon
250345,2022008210,Mujer,,2,PER,Ex pareja,
250346,2022008211,Mujer,,2,ARG,Ex pareja,Varon
250347,2022008212,Mujer,,,,Otro,Varon
250348,2022008213,Mujer,,1,,Ex pareja,Varon
250349,2022008214,Mujer,28,2,VEN,Pareja,Varon
250350,2022008215,Mujer,64,2,ARG,Ex pareja,Varon
250351,2022008216,Mujer,38,2,,Ex pareja,Varon
250352,2022008217,Mujer,27,2,ARG,Pareja,Varon
250353,2022008218,,25,2,,Ex pareja,Varon
250354,2022008219,,20,2,,Otro,
250355,2022008220,,47,2,,Ex pareja,Varon
250356,2022008221,Mujer,34,1,,Otro familiar,Varon
250357,2022008222,Mujer,33,4,,Otro,
250358,2022008223,Mujer,22,1,ARG,,
250359,2022008224,Mujer,,10,,Ex pareja,Varon
250360,2022008225,Mujer,19,1,ARG,Ex pareja,Varon
250361,2022008226,Mujer,39,18,,Pareja,Varon
250362,2022008227,Mujer,25,21,ARG,Pareja,Varon
250363,2022008228,Mujer,36,1,,Pareja,Varon
250364,2022008229,Mujer,28,24,ARG,Pareja,Varon
250365,2022008230,Mujer,28,13,ARG,Ex pareja,Varon
250366,2022008231,Mujer,18,11,,Otro,Varon
250367,2022008232,Mujer,35,4,ARG,Pareja,Varon
250368,2022008233,Mujer,42,24,ARG,Ex pareja,Varon
250369,2022008234,Mujer,28,10,ARG,Ex pareja,Varon
250370,2022008235,Mujer,24,24,ARG,Ex pareja,Varon
250371,2022008236,Mujer,,13,,Ex pareja,
250372,2022008237,Mujer,,1,ARG,Ex pareja,
250373,2022008238,Mujer,,1,,,
250374,2022008239,Mujer,,15,,,
250375,2022008240,Mujer,,1,ARG,Ex pareja,
250376,2022008241,Mujer,56,1,ARG,Ex pareja,Varon
250377,2022008242,Mujer,35,13,ARG,Pareja,Varon
250378,2022008243,Mujer,26,14,ARG,Pareja,Varon
250379,2022008244,Mujer,31,1,ARG,Ex pareja,Varon
250380,2022008245,Mujer,36,16,ARG,Otro,
250381,2022008246,Mujer,32,1,ARG,Ex pareja,Varon
250382,2022008247,Mujer,24,17,ARG,Ex pareja,Varon
250383,2022008248,Mujer,28,6,ARG,Ex pareja,Varon
250384,2022008249,Mujer,26,1,ARG,Ex pareja,Varon
250385,2022008250,Mujer,30,21,ARG,Ex pareja,Varon
250386,2022008251,Mujer,24,24,ARG,Otro,Varon
250387,2022008252,Mujer,23,13,ARG,Pareja,Varon
250388,2022008253,Mujer,40,1,ARG,Pareja,Varon
250389,2022008254,Mujer,60,7,ARG,Pareja,Varon
250390,2022008255,Mujer,24,1,ARG,Ex pareja,Varon
250391,2022008256,Mujer,36,1,ARG,Ex pareja,Varon
250392,2022008257,Mujer,34,1,ARG,Ex pareja,Varon
250393,2022008258,Varon,32,1,ARG,Ex pareja,Varon
250394,2022008259,Mujer,40,1,,Ex pareja,Varon
250395,2022008260,Mujer,66,1,,Pareja,Varon
250396,2022008261,Mujer,43,1,ARG,Ex pareja,Varon
250397,2022008262,Mujer,,1,ARG,Pareja,Varon
250398,2022008263,Mujer,36,1,ARG,Pareja,Varon
250399,2022008264,Mujer,,1,BOL,Pareja,Varon
250400,2022008265,Mujer,40,1,ARG,Ex pareja,Varon
250401,2022008266,Mujer,47,1,ARG,Ex pareja,Varon
250402,2022008267,Mujer,23,1,,Pareja,Varon
250403,2022008268,Mujer,39,1,ARG,Ex pareja,Varon
250404,2022008269,Mujer,24,1,ARG,Ex pareja,Varon
250405,2022008270,Mujer,38,1,,Ex pareja,Varon
250406,2022008271,Mujer,31,1,,Ex pareja,Varon
250407,2022008272,Mujer,60,1,ARG,Ex pareja,Varon
250408,2022008273,Mujer,28,1,ARG,Pareja,Varon
250409,2022008274,Mujer,,1,ARG,Pareja,Varon
250410,2022008275,Mujer,32,1,ARG,Ex pareja,Varon
250411,2022008276,Mujer,53,2,,,Varon
250412,2022008277,Mujer,27,2,ARG,Ex pareja,Varon
250413,2022008278,Mujer,59,2,,Ex pareja,Varon
250414,2022008279,Mujer,27,2,ARG,Pareja,
250415,2022008280,Mujer,52,2,ARG,Otro,Varon
250416,2022008281,Mujer,29,2,,Ex pareja,Varon
250417,2022008282,Mujer,36,2,PER,Ex pareja,Varon
250418,2022008283,Mujer,22,2,ARG,Ex pareja,Varon
250419,2022008284,Mujer,23,2,ARG,Otro,Varon
250420,2022008285,Mujer,,2,,Ex pareja,
250421,2022008286,Mujer,24,2,ARG,Pareja,Varon
250422,2022008287,Mujer,,2,,Ex pareja,Varon
250423,2022008288,Mujer,31,1,,Pareja,Varon
250424,2022008289,Mujer,,2,ARG,Ex pareja,Varon
250425,2022008290,,,,,Ex pareja,
250426,2022008291,Mujer,40,2,,Otro,Varon
250427,2022008292,Mujer,40,1,ARG,Ex pareja,Varon
250428,2022008293,Mujer,,2,ARG,Otro,
250429,2022008294,Mujer,,2,ARG,Ex pareja,
250430,2022008295,Mujer,32,2,,Ex pareja,Varon
250431,2022008296,Mujer,32,2,ARG,Ex pareja,Varon
250432,2022008297,Mujer,72,2,ARG,Otro familiar,Varon
250433,2022008298,Mujer,19,,,,Varon
250434,2022008299,Mujer,28,2,PRY,Pareja,
250435,2022008300,Mujer,41,12,ARG,Pareja,Varon
250436,2022008301,Mujer,21,1,ARG,Pareja,Varon
250437,2022008302,Mujer,,7,,Ex pareja,Varon
250438,2022008303,Mujer,45,1,ARG,Pareja,Varon
250439,2022008304,Mujer,,21,,Ex pareja,Varon
250440,2022008305,Mujer,21,3,ARG,Ex pareja,Varon
250441,2022008306,Mujer,37,24,ARG,Pareja,Varon
250442,2022008307,Mujer,29,14,ARG,Ex pareja,
250443,2022008308,Mujer,38,24,ARG,,
250444,2022008309,Mujer,37,1,VEN,Pareja,Varon
250445,2022008310,Mujer,,1,ARG,,
250446,2022008311,Mujer,,1,ARG,Ex pareja,Varon
250447,2022008312,Mujer,62,1,,Pareja,Varon
250448,2022008313,Mujer,23,21,ARG,Ex pareja,
250449,2022008314,Mujer,,1,,Ex pareja,Varon
250450,2022008315,Mujer,31,1,ARG,Ex pareja,Varon
250451,2022008316,Mujer,26,1,,Pareja,
250452,2022008317,Mujer,32,2,,Ex pareja,Varon
250453,2022008318,Mujer,28,13,,Pareja,Varon
250454,2022008319,Mujer,23,21,ARG,Ex pareja,Varon
250455,2022008320,Mujer,57,1,ARG,Pareja,Varon
250456,2022008321,Mujer,47,1,,Ex pareja,Varon
250457,2022008322,Mujer,18,13,ARG,Pareja,Varon
250458,2022008323,Mujer,30,1,ARG,Pareja,Varon
250459,2022008324,Mujer,24,1,ARG,Pareja,Varon
250460,2022008325,Mujer,20,1,ARG,Ex pareja,Varon
250461,2022008326,Mujer,30,1,,Pareja,Varon
250462,2022008327,Mujer,31,1,PRY,Ex pareja,Varon
250463,2022008328,Mujer,,1,,Ex pareja,Varon
250464,2022008329,Mujer,46,1,,Pareja,Varon
250465,2022008330,Mujer,48,1,ARG,Pareja,Varon
250466,2022008331,Mujer,37,1,ARG,Ex pareja,Varon
250467,2022008332,Mujer,35,1,ARG,Ex pareja,Varon
250468,2022008333,Mujer,21,1,ARG,Ex pareja,Varon
250469,2022008334,Mujer,71,1,,Ex pareja,Varon
250470,2022008335,Mujer,31,1,ARG,Ex pareja,Varon
250471,2022008336,Mujer,30,1,,,Varon
250472,2022008337,Mujer,60,1,ARG,Pareja,Varon
250473,2022008338,Mujer,,1,BRA,Pareja,Varon
250474,2022008339,Mujer,27,1,ARG,Ex pareja,Varon
250475,2022008340,Mujer,46,1,ARG,Ex pareja,Varon
250476,2022008341,Mujer,47,1,ARG,Ex pareja,Varon
250477,2022008342,Mujer,34,1,,Otro,Varon
250478,2022008343,Mujer,19,1,ARG,Padre o tutor,Varon
250479,2022008344,Mujer,42,1,ARG,Otro familiar,Varon
250480,2022008345,Mujer,32,1,ARG,Pareja,Varon
250481,2022008346,Mujer,41,1,ARG,Pareja,Varon
250482,2022008347,Mujer,30,1,,Ex pareja,Varon
250483,2022008348,Mujer,76,1,ARG,Otro,Varon
250484,2022008349,Mujer,,1,ARG,Pareja,Varon
250485,2022008350,Mujer,36,1,,Ex pareja,Varon
250486,2022008351,Mujer,32,1,,Pareja,Varon
250487,2022008352,Mujer,34,1,ARG,Pareja,Varon
250488,2022008353,Mujer,20,1,ARG,Ex pareja,Varon
250489,2022008354,Mujer,25,1,,Ex pareja,Varon
250490,2022008355,Mujer,,1,,Otro,Varon
250491,2022008356,Mujer,43,1,ARG,Ex pareja,Varon
250492,2022008357,Mujer,37,1,ARG,Ex pareja,Varon
250493,2022008358,Mujer,34,1,ARG,Pareja,Varon
250494,2022008359,Mujer,18,1,ARG,Pareja,Varon
250495,2022008360,Mujer,,2,ARG,Pareja,
250496,2022008361,Mujer,32,2,ARG,Ex pareja,Varon
250497,2022008362,Mujer,65,2,,Otro,Varon
250498,2022008363,Mujer,50,2,ARG,Pareja,Varon
250499,2022008364,Mujer,37,2,PER,Ex pareja,Varon
250500,2022008365,Mujer,34,2,ARG,Ex pareja,Varon
250501,2022008366,Mujer,46,2,ARG,Pareja,Varon
250502,2022008367,Mujer,30,2,PRY,Pareja,Varon
250503,2022008368,Mujer,23,2,ARG,Ex pareja,Varon
250504,2022008369,Mujer,59,2,ARG,Ex pareja,Varon
250505,2022008370,Mujer,,2,ARG,Ex pareja,Varon
250506,2022008371,Mujer,31,17,,Pareja,Varon
250507,2022008372,Mujer,37,2,ARG,Ex pareja,Varon
250508,2022008373,Mujer,,2,ARG,Pareja,Varon
250509,2022008374,Mujer,29,19,,Ex pareja,Varon
250510,2022008375,Mujer,33,2,,Otro,Varon
250511,2022008376,Mujer,35,2,ARG,Ex pareja,Varon
250512,2022008377,Mujer,28,2,,Ex pareja,Varon
250513,2022008378,Mujer,,2,,Ex pareja,Varon
250514,2022008379,Mujer,25,2,,Ex pareja,Varon
250515,2022008380,Mujer,74,2,,Otro,Varon
250516,2022008381,Mujer,25,2,ARG,Otro,Varon
250517,2022008382,Mujer,44,2,,Pareja,Varon
250518,2022008383,Mujer,74,2,ARG,Otro familiar,Varon
250519,2022008384,Mujer,29,2,ARG,Ex pareja,Varon
250520,2022008385,Mujer,19,3,ARG,Pareja,Varon
250521,2022008386,Mujer,38,8,ARG,,
250522,2022008387,Mujer,26,17,ARG,Pareja,Varon
250523,2022008388,Mujer,52,1,ARG,Ex pareja,Varon
250524,2022008389,Mujer,,13,,Ex pareja,Varon
250525,2022008390,Mujer,37,1,ARG,,
250526,2022008391,Mujer,37,24,ARG,,
250527,2022008392,Mujer,30,1,PRY,Pareja,Varon
250528,2022008393,Mujer,38,13,ARG,Pareja,Varon
250529,2022008394,Mujer,21,1,,,
250530,2022008395,Mujer,33,1,ARG,,
250531,2022008396,Mujer,22,1,ARG,Ex pareja,Varon
250532,2022008397,Mujer,37,17,ARG,Ex pareja,Varon
250533,2022008398,Mujer,,1,,Pareja,
250534,2022008399,Mujer,,1,,Ex pareja,
250535,2022008400,Mujer,,1,,Otro,Varon
250536,2022008401,Mujer,28,6,ARG,Ex pareja,Varon
250537,2022008402,Mujer,,19,ARG,Ex pareja,Varon
250538,2022008403,Mujer,25,7,ARG,Ex pareja,Varon
250539,2022008404,Mujer,,24,,Ex pareja,
250540,2022008405,Mujer,30,1,ARG,Ex pareja,Varon
250541,2022008406,Mujer,23,1,ARG,Pareja,Varon
250542,2022008407,Mujer,31,1,ARG,Ex pareja,Varon
250543,2022008408,Mujer,30,1,ARG,Pareja,Varon
250544,2022008409,Mujer,31,1,ARG,Ex pareja,Varon
250545,2022008410,Mujer,26,21,ARG,Ex pareja,Varon
250546,2022008411,Mujer,37,1,ARG,Ex pareja,Varon
250547,2022008412,Mujer,42,1,ARG,Ex pareja,Varon
250548,2022008413,Mujer,26,1,ARG,Ex pareja,Varon
250549,2022008414,Mujer,,1,ARG,Pareja,Varon
250550,2022008415,Mujer,23,1,,Pareja,Varon
250551,2022008416,Mujer,41,1,ARG,Superior jerarquico,Varon
250552,2022008417,Mujer,60,1,ARG,Pareja,Varon
250553,2022008418,Mujer,38,1,ARG,Ex pareja,Varon
250554,2022008419,Mujer,30,1,ARG,Pareja,Varon
250555,2022008420,Mujer,54,1,ARG,Ex pareja,Varon
250556,2022008421,Mujer,23,1,ARG,Ex pareja,Varon
250557,2022008422,Mujer,40,1,ARG,Ex pareja,Varon
250558,2022008423,Mujer,,1,ARG,Pareja,Varon
250559,2022008424,Mujer,83,1,,Otro familiar,Varon
250560,2022008425,Mujer,,1,ARG,Otro,Varon
250561,2022008426,Mujer,40,1,ARG,Pareja,Varon
250562,2022008427,Mujer,22,1,,Otro familiar,Varon
250563,2022008428,Mujer,23,1,,Otro,Varon
250564,2022008429,Mujer,39,2,ARG,Pareja,Mujer
250565,2022008430,Mujer,42,2,ARG,Pareja,Varon
250566,2022008431,Mujer,30,2,BOL,Pareja,Varon
250567,2022008432,,,2,ARG,Ex pareja,
250568,2022008433,Mujer,53,2,ARG,Otro familiar,Mujer
250569,2022008434,Mujer,41,1,ARG,Otro,Varon
250570,2022008435,Mujer,30,2,BOL,Ex pareja,Varon
250571,2022008436,Mujer,42,1,ARG,Ex pareja,
250572,2022008437,Mujer,63,2,ARG,Ex pareja,Varon
250573,2022008438,,23,2,ARG,Ex pareja,Varon
250574,2022008439,Mujer,65,2,ARG,Otro,Varon
250575,2022008440,Mujer,47,2,ARG,Pareja,Varon
250576,2022008441,Mujer,26,2,,Otro,Varon
250577,2022008442,Mujer,40,2,BOL,Ex pareja,Varon
250578,2022008443,Mujer,34,2,ARG,Pareja,Varon
250579,2022008444,Mujer,43,2,ARG,Pareja,Varon
250580,2022008445,Mujer,35,2,,Ex pareja,Varon
250581,2022008446,Mujer,35,2,,Ex pareja,
250582,2022008447,Mujer,19,2,,Pareja,Varon
250583,2022008448,Mujer,51,2,,Otro familiar,
250584,2022008449,Mujer,,19,,Pareja,Varon
250585,2022008450,Mujer,21,1,ARG,Otro,Varon
250586,2022008451,Mujer,17,1,ARG,Pareja,
250587,2022008452,Mujer,41,6,,Pareja,Varon
250588,2022008453,Mujer,30,1,ARG,Ex pareja,Varon
250589,2022008454,Mujer,34,10,ARG,,
250590,2022008455,Mujer,42,21,ARG,,
250591,2022008456,Mujer,46,21,,Ex pareja,Varon
250592,2022008457,Mujer,29,21,,Pareja,Varon
250593,2022008458,Mujer,26,1,,Ex pareja,Varon
250594,2022008459,Mujer,38,6,ARG,Ex pareja,Varon
250595,2022008460,Mujer,,4,,Ex pareja,Varon
250596,2022008461,Mujer,29,1,,Ex pareja,Varon
250597,2022008462,Mujer,37,1,PRY,Ex pareja,Varon
250598,2022008463,Mujer,,1,,Pareja,
250599,2022008464,Mujer,35,21,ARG,Pareja,Varon
250600,2022008465,Mujer,62,21,ARG,Ex pareja,Varon
250601,2022008466,Mujer,28,17,ARG,Ex pareja,Varon
250602,2022008467,Mujer,,1,,Ex pareja,Varon
250603,2022008468,Mujer,,1,,Otro familiar,Varon
250604,2022008469,Mujer,49,1,ARG,Pareja,Varon
250605,2022008470,Mujer,21,1,ARG,Ex pareja,Varon
250606,2022008471,Mujer,35,1,ARG,Ex pareja,Varon
250607,2022008472,Mujer,22,1,ARG,Otro familiar,Varon
250608,2022008473,Mujer,36,1,ARG,Pareja,Varon
250609,2022008474,Mujer,30,1,,Ex pareja,Varon
250610,2022008475,Mujer,23,1,ARG,Ex pareja,Varon
250611,2022008476,Mujer,,1,ARG,Ex pareja,Varon
250612,2022008477,Mujer,31,1,ARG,Ex pareja,Varon
250613,2022008478,Mujer,45,1,ARG,Ex pareja,Varon
250614,2022008479,Mujer,33,1,ARG,Ex pareja,Varon
250615,2022008480,Mujer,44,1,ARG,Ex pareja,Varon
250616,2022008481,Mujer,26,1,ARG,Ex pareja,Varon
250617,2022008482,Mujer,31,1,ARG,Ex pareja,Varon
250618,2022008483,Mujer,21,1,ARG,Padre o tutor,Varon
250619,2022008484,Mujer,,1,ARG,Otro familiar,Varon
250620,2022008485,Mujer,33,1,,Pareja,Varon
250621,2022008486,Mujer,,1,ARG,Pareja,Varon
250622,2022008487,Mujer,64,1,,Ex pareja,Varon
250623,2022008488,Mujer,32,1,ARG,Ex pareja,Varon
250624,2022008489,Mujer,,1,ARG,Ex pareja,Varon
250625,2022008490,Mujer,18,1,,Otro,Varon
250626,2022008491,Mujer,33,1,ARG,Ex pareja,Varon
250627,2022008492,Mujer,60,1,ARG,Otro,Varon
250628,2022008493,Mujer,16,2,ARG,Ex pareja,Varon
250629,2022008494,Mujer,27,2,ARG,Ex pareja,Varon
250630,2022008495,Mujer,33,2,PER,Ex pareja,Varon
250631,2022008496,Mujer,31,1,ARG,Pareja,Varon
250632,2022008497,Mujer,28,2,ARG,Ex pareja,Varon
250633,2022008498,Mujer,36,2,,Ex pareja,Varon
250634,2022008499,Mujer,,2,CHL,Pareja,Varon
250635,2022008500,Mujer,50,2,ARG,Ex pareja,Varon
250636,2022008501,Mujer,18,2,ARG,Ex pareja,Varon
250637,2022008502,Mujer,14,,,Otro,Varon
250638,2022008503,Mujer,32,2,ARG,Otro,
250639,2022008504,Mujer,37,2,,Ex pareja,Varon
250640,2022008505,,36,2,,Ex pareja,Varon
250641,2022008506,Mujer,51,2,,Ex pareja,Varon
250642,2022008507,Mujer,23,1,,Ex pareja,Varon
250643,2022008508,Mujer,,1,ARG,Pareja,Varon
250644,2022008509,Mujer,,1,,Ex pareja,Varon
250645,2022008510,Varon,,6,ARG,Pareja,Varon
250646,2022008511,Mujer,,1,,Pareja,Varon
250647,2022008512,Mujer,30,1,ARG,Ex pareja,Varon
250648,2022008513,Mujer,36,21,ARG,Ex pareja,Varon
250649,2022008514,Mujer,28,1,ARG,Ex pareja,Varon
250650,2022008515,Mujer,23,1,ARG,Ex pareja,Varon
250651,2022008516,Mujer,51,17,ARG,Ex pareja,Varon
250652,2022008517,Mujer,57,6,ARG,Otro familiar,Varon
250653,2022008518,Mujer,27,1,,Ex pareja,Varon
250654,2022008519,Mujer,26,1,,Ex pareja,Varon
250655,2022008520,Mujer,21,15,ARG,Pareja,Varon
250656,2022008521,Mujer,33,19,ARG,Ex pareja,Varon
250657,2022008522,Mujer,23,1,VEN,Pareja,Varon
250658,2022008523,Mujer,,1,ARG,Pareja,Varon
250659,2022008524,Mujer,28,13,ARG,Ex pareja,Varon
250660,2022008525,Mujer,24,1,ARG,Pareja,Varon
250661,2022008526,Mujer,28,14,ARG,Ex pareja,Varon
250662,2022008527,Mujer,19,1,ARG,Pareja,Varon
250663,2022008528,Mujer,,1,ARG,Ex pareja,Varon
250664,2022008529,Mujer,35,21,,Pareja,Varon
250665,2022008530,Mujer,23,1,ARG,Ex pareja,Varon
250666,2022008531,Mujer,32,1,ARG,Ex pareja,Varon
250667,2022008532,Mujer,33,1,ARG,Ex pareja,Varon
250668,2022008533,Mujer,30,1,ARG,Ex pareja,Varon
250669,2022008534,Mujer,25,21,ARG,Ex pareja,Varon
250670,2022008535,Mujer,35,17,ARG,Pareja,Varon
250671,2022008536,Mujer,30,6,ARG,Ex pareja,Varon
250672,2022008537,Mujer,24,1,ARG,Pareja,Varon
250673,2022008538,Mujer,41,1,ARG,Ex pareja,
250674,2022008539,Mujer,26,1,ARG,Pareja,Varon
250675,2022008540,Mujer,24,12,ARG,Padre o tutor,Varon
250676,2022008541,Mujer,38,1,ARG,Ex pareja,Varon
250677,2022008542,Mujer,,1,ARG,Pareja,Varon
250678,2022008543,Mujer,44,1,ARG,Pareja,Varon
250679,2022008544,Mujer,37,1,,Otro familiar,Varon
250680,2022008545,Mujer,,1,,Pareja,Varon
250681,2022008546,Mujer,40,1,PRY,Pareja,Varon
250682,2022008547,Mujer,28,1,ARG,Ex pareja,Varon
250683,2022008548,Mujer,,1,,Ex pareja,Varon
250684,2022008549,Mujer,27,1,ARG,Ex pareja,Varon
250685,2022008550,,49,,ARG,Otro,Varon
250686,2022008551,Mujer,39,2,ARG,Ex pareja,Varon
250687,2022008552,Mujer,34,,,Ex pareja,Varon
250688,2022008553,Mujer,,2,,,Varon
250689,2022008554,Mujer,,2,,Pareja,Varon
250690,2022008555,Mujer,28,2,,,
250691,2022008556,Mujer,24,2,,Ex pareja,Varon
250692,2022008557,Mujer,,7,ARG,Ex pareja,Varon
250693,2022008558,Mujer,,1,,Pareja,
250694,2022008559,Mujer,,1,,Pareja,Varon
250695,2022008560,Mujer,22,24,ARG,Pareja,
250696,2022008561,Mujer,,1,,Pareja,Varon
250697,2022008562,Mujer,31,1,BOL,Ex pareja,Varon
250698,2022008563,Mujer,,10,,Pareja,Varon
250699,2022008564,Mujer,,16,,Pareja,Varon
250700,2022008565,Mujer,31,1,ARG,Ex pareja,Varon
250701,2022008566,Mujer,26,24,,Pareja,Varon
250702,2022008567,Mujer,41,1,ARG,Otro familiar,Varon
250703,2022008568,Mujer,27,6,ARG,Pareja,Varon
250704,2022008569,Transgenero,27,6,ARG,Otro,
250705,2022008570,Mujer,18,24,ARG,Otro,
250706,2022008571,Mujer,49,17,ARG,Ex pareja,Varon
250707,2022008572,Mujer,,19,,Pareja,Varon
250708,2022008573,Mujer,56,21,,Ex pareja,Varon
250709,2022008574,Mujer,33,1,ARG,Ex pareja,Varon
250710,2022008575,Mujer,25,1,ARG,Pareja,Varon
250711,2022008576,Mujer,36,1,ARG,Ex pareja,Varon
250712,2022008577,Mujer,26,13,ARG,Otro,Varon
250713,2022008578,Mujer,25,1,ARG,Ex pareja,Varon
250714,2022008579,Mujer,,1,ARG,Ex pareja,Varon
250715,2022008580,Mujer,15,1,,Padre o tutor,
250716,2022008581,Mujer,27,16,ARG,Pareja,Varon
250717,2022008582,Mujer,44,21,ARG,Ex pareja,Varon
250718,2022008583,Mujer,23,1,ARG,Pareja,Varon
250719,2022008584,Mujer,19,4,ARG,Ex pareja,Varon
250720,2022008585,Mujer,48,6,ARG,Pareja,Varon
250721,2022008586,Mujer,28,1,ARG,Ex pareja,
250722,2022008587,Mujer,,6,ARG,Ex pareja,Varon
250723,2022008588,Mujer,35,13,ARG,Ex pareja,Varon
250724,2022008589,Mujer,36,16,ARG,Ex pareja,Varon
250725,2022008590,Mujer,17,19,,Otro,Varon
250726,2022008591,Mujer,49,1,ARG,Ex pareja,Varon
250727,2022008592,Mujer,28,6,ARG,Pareja,Varon
250728,2022008593,Mujer,26,1,ARG,Pareja,Varon
250729,2022008594,Mujer,,1,,Ex pareja,
250730,2022008595,Mujer,26,21,ARG,Pareja,Varon
250731,2022008596,Mujer,,21,,Pareja,Varon
250732,2022008597,Mujer,31,1,ARG,Ex pareja,Varon
250733,2022008598,Mujer,34,1,ARG,Ex pareja,Varon
250734,2022008599,Mujer,35,10,ARG,Ex pareja,Varon
250735,2022008600,Mujer,56,13,ARG,Pareja,Varon
250736,2022008601,Mujer,26,1,ARG,Pareja,Varon
250737,2022008602,Mujer,,9,,Pareja,
250738,2022008603,Mujer,36,21,ARG,Ex pareja,
250739,2022008604,Mujer,,8,,Ex pareja,Varon
250740,2022008605,Mujer,,1,,Ex pareja,Varon
250741,2022008606,Mujer,63,1,ARG,Pareja,Varon
250742,2022008607,,,2,,,
250743,2022008608,Mujer,,1,,,
250744,2022008609,Mujer,33,2,ARG,,
250745,2022008610,Mujer,26,2,ARG,Ex pareja,Varon
250746,2022008611,Mujer,32,1,,Pareja,Varon
250747,2022008612,Mujer,69,2,,Pareja,Varon
250748,2022008613,Mujer,18,2,ARG,Otro,Varon
250749,2022008614,Mujer,34,2,,Pareja,Varon
250750,2022008615,Mujer,28,2,ARG,Ex pareja,Varon
250751,2022008616,Mujer,,2,,Ex pareja,
250752,2022008617,Mujer,24,2,,Otro,
250753,2022008618,Mujer,35,2,,Pareja,Varon
250754,2022008619,Mujer,65,2,,Pareja,Varon
